LONGITUDE_DECIMAL,LATITUDE_DECIMAL,OBJECTID,ID,MJESTO,LOKACIJA,ID_NADR,RANG,TIP_KOMUTA,IME,SMB,TIPSMB,LISTA,URL,N2,DIREKCIJA,OPCINA,ID_OPCINA,IME_OPCINA,MJESEC_PUS,GOD_PUSTANJA,ID_ERC,VERZIJA,TIP_PROCES,TEHNICKI_P,KLASA_TACNOSTI,NAPOMENA,SAP_TPLNR,POINT_X,POINT_Y,LONGITUDE,LATITUDE,GIS_ID,NAZIV_CENTRALE,FUNKCIJSKA_LOKACIJA,SAP_BIHNET,NAZIV_RAZDJELNIKA,NAZIV_LOKACIJE,NAZIV_UREDJAJA,NAZIV_CVORA,FIZ_NAZIV_UREDJAJA_EM,RUTER,NAZIV_RUTERA,IP_ADRESA,OPIS,POTS,ISDNBA,ISDNPRA,INST_USKP,V52,POTSUK,WLLUK,CLLUK,ISDNBAUK,ISDNPRAUK,ISKOR_USKP,XDSL,ADSL_POTS,ADSL_ISDN,ADSL2PLUS_POTS,ADS2PLUS_ISDN,ADSL2_POTS,ADSL2_ISDN,SHDSL,VSDL2,GPON_VIRTPORT,GPON_SPLITT,FTTH,INSTALIRANO_UKUPNO,ADSL,IPTV,VOIP,VOIP_GEOGRAFSKI,IPCENT,ADSL_PORT,SHDSL_PORT,FTTHPTP_PORT,GPONSPLITT_PORT,VDSL2_PORT,UKLJUCENO_UKUPNO,SE_ANNO_CAD_DATA
18.58434444,44.50045667,28529.0,4531,Kiseljak sevar,,,KC,DSLAM,"4531-, DSLAM",14,,"Kiseljak sevar-4531, DSLAM",,1,Tuzla,t13,11088,Tuzla,7,2013,,,,,, ,035191,6546462.0411,4928605.8774,"E18° 35' 3,640""","N44° 30' 1,644""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.71824528,44.23574611,28842.0,5180,MOSOR,,,,MSAN,"5180-, MSAN",13,,"MOSOR-5180, MSAN",,1,Travnik,j11,11061,Travnik,8,2013,,,,,, ,03000097,6477496.165,4899070.125,"E17° 43' 5,683""","N44° 14' 8,686""",5180,MSAN MOSOR,TR-PRI-MOSR-M5180,03094,FTTC,MOSOR,,,Mosor,94,MOSOR ORM1RAM1,10 11 215 21,HIX5622/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,58.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,
17.93219056,43.96609917,28843.0,5181,Ostruznica,OSTR,,,FMUX,"5181-OSTR, FMUX",9,,"Ostruznica-5181, FMUX",,1,Travnik,j5,10324,Fojnica,8,2013,,,,,, , ,6494559.363,4869078.47,"E17° 55' 55,886""","N43° 57' 57,957""",5181,FMUX V5.2 OSTRUŽNICA,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.89204444,44.14914778,28850.0,5182,JELINAK,JELI,,,MSAN,"5182-JELI, MSAN",13,,"JELINAK-5182, MSAN",,1,Travnik,j2,10219,Busovaea,9,2013,,,,,, ,03000099,6491364.923,4889416.775,"E17° 53' 31,360""","N44° 8' 56,932""",5182,MSAN JELINAK,TR-PRI-JELI-M5182,03095,FTTC,JELINAK,,,Jelinak,95,JELINAK ORM1RAM1,10 11 215 7,HIX5625/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,144.0,101.0,98.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,
17.76125583,43.63022694,29155.0,6181,Djevor,DJE,,,MSAN,"6181-DJE, MSAN",13,,"Djevor-6181, MSAN",,1,Mostar,m1,10421,Jablanica,8,2013,,,,,, ,036112,6480736.9639,4831793.5775,"E17° 45' 40,521""","N43° 37' 48,817""",6181,MSAN DJEVOR,MO-PRI-DJEV-M6181,036164,FTTC,DJEVOR,,,Djevor,164,DJEVOR HIX5622,10 11 216 6,ADTRAN HIX5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,63.0,63.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,
17.76417361,43.64979972,29156.0,6182,Lug,LUG,,,MSAN,"6182-LUG, MSAN",13,,"Lug-6182, MSAN",,1,Mostar,m1,10421,Jablanica,8,2013,,,,,, ,036113,6480978.5692,4833967.0824,"E17° 45' 51,025""","N43° 38' 59,279""",6182,MSAN LUG,MO-PRI-LUGO-M6182,036165,FTTC,LUG,,,Lug,165,LUG HIX5622,10 11 216 8,ADTRAN HIX5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,90.0,93.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,
17.88788083,43.46298694,29157.0,6183,Podgorani,PDG,,,MSAN,"6183-PDG, MSAN",13,,"Podgorani-6183, MSAN",,1,Mostar,m3,11380,Grad Mostar,8,2013,,,,,, ,036107,6490928.6315,4813194.955,"E17° 53' 16,371""","N43° 27' 46,753""",6183,MSAN PODGORANI,MO-PRI-PODG-M6183,036167,FTTC,PODGORANI,,,Podgorani,167,PODGORANI HIX5630,10 11 216 17,ADTRAN HIX5630,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,117.0,114.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,
17.95647472,43.65651389,29158.0,6184,Kolonija Soliter 1,KOL,,,DSLAM,"6184-KOL, DSLAM",14,,"Kolonija Soliter 1-6184, DSLAM",,1,Mostar,m2,10529,Konjic,8,2013,,,,,, ,036168,6496489.6987,4834686.8134,"E17° 57' 23,309""","N43° 39' 23,450""",6184,,MO-PRI-KOL1-D6184,036168,FTTB,KOLONIJA SOL I,,,Kolonija_Soliter_1,168,REM KOLONIJA SOL I,10 11 20 14,REM KOLONIJA SOL I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,36.0,32.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,
17.95714556,43.6564425,29159.0,6185,Kolonija Soliter2,KOL,,,DSLAM,"6185-KOL, DSLAM",14,,"Kolonija Soliter2-6185, DSLAM",,1,Mostar,m2,10529,Konjic,8,2013,,,,,, ,036169,6496543.7938,4834678.8355,"E17° 57' 25,724""","N43° 39' 23,193""",6185,,MO-PRI-KOL2-D6185,036169,FTTB,KOLONIJA SOL II,,,Kolonija_Soliter_2,169,REM KOLONIJA SOL II,10 11 20 15,REM KOLONIJA SOL II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,30.0,32.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,
17.95788583,43.65645778,29160.0,6186,Kolonija Soliter 3,KOL,,,DSLAM,"6186-KOL, DSLAM",14,,"Kolonija Soliter 3-6186, DSLAM",,1,Mostar,m2,10529,Konjic,8,2013,,,,,, ,036170,6496603.4964,4834680.502,"E17° 57' 28,389""","N43° 39' 23,248""",6186,,MO-PRI-KOL3-D6186,036170,FTTB,KOLONIJA SOL III,,,Kolonija_Soliter_3,170,REM KOLONIJA SOL III,10 11 20 16,REM KOLONIJA SOL III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,
17.81873194,43.35614417,29161.0,6187,Zalik Soliter,ZAL,,,DSLAM,"6187-ZAL, DSLAM",14,,"Zalik Soliter-6187, DSLAM",,1,Mostar,m3,11380,Grad Mostar,8,2013,,,,,, ,036171,6485308.1194,4801336.9778,"E17° 49' 7,435""","N43° 21' 22,119""",6187,,MO-PRI-ZALI-D6187,036171,FTTB,ZALIK SOLITER,,,Zalik_Soliter,171,REM ZALIK SOLITER,10 11 20 17,REM ZALIK SOLITER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,25.0,23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,
17.88572333,43.65064278,29162.0,6188,Idbar,IDB,,,MSAN,"6188-IDB, MSAN",13,,"Idbar-6188, MSAN",,1,Mostar,m2,10529,Konjic,8,2013,,,,,, ,036105,6490782.7366,4834040.0618,"E17° 53' 8,604""","N43° 39' 2,314""",6188,MSAN IDBAR,MO-PRI-IDBR-M6188,036163,FTTC,IDBAR,,,Idbar,163,IDBAR HIX5622,10 11 216 7,ADTRAN HIX5622,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,64.0,66.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,
18.41770444,43.87503333,29167.0,1420,Patriotske Lige 50,BREK,,,DSLAM-VDSL,"1420-BREK, DSLAM-VDSL",14,,"Patriotske Lige 50-1420, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033509,6533565.3247,4859044.7695,"E18° 25' 3,736""","N43° 52' 30,120""",1420,,SA-PRI-BREK-D1420,033509,FTTB,OBALA,,,Patriotske_Lige_50,509,P_LIGE_50_BR_AL_VDSL,10 11 0 28,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,28.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,
18.41765306,43.87454333,29168.0,1419,Patriotske Lige 48,BREK,,,DSLAM-VDSL,"1419-BREK, DSLAM-VDSL",14,,"Patriotske Lige 48-1419, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033508,6533561.4769,4858990.3142,"E18° 25' 3,551""","N43° 52' 28,356""",1419,,SA-PRI-BREK-D1419,033508,FTTB,OBALA,,,Patriotske_Lige_48,508,P.LIGE 48_ALC_BREKA,10 11 0 27,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,30.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,
18.4178075,43.87365833,29169.0,1418,Patriotske Lige 40,BREK,,,DSLAM-VDSL,"1418-BREK, DSLAM-VDSL",14,,"Patriotske Lige 40-1418, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033507,6533574.3783,4858892.0656,"E18° 25' 4,107""","N43° 52' 25,170""",1418,,SA-PRI-BREK-D1418,033507,FTTB,OBALA,,,Patriotske_Lige_40,507,P_LIGE_40_BR_AL_VDSL,10 11 0 26,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,
18.41752944,43.87302694,29170.0,1417,Patriotske Lige 38,BREK,,,DSLAM-VDSL,"1417-BREK, DSLAM-VDSL",14,,"Patriotske Lige 38-1417, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033506,6533552.3956,4858821.8222,"E18° 25' 3,106""","N43° 52' 22,897""",1417,,SA-PRI-BREK-D1417,033506,FTTB,OBALA,,,Patriotske_Lige_38,506,P_LIGE_38_BR_AL_VDSL,10 11 0 25,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,27.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,
18.41884,43.87417444,29171.0,1421,Asima Ferhatovica 23,BREK,,,DSLAM-VDSL,"1421-BREK, DSLAM-VDSL",14,,"Asima Ferhatovica 23-1421, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033505,6533657.054,4858949.8107,"E18° 25' 7,824""","N43° 52' 27,028""",1421,,SA-PRI-BREK-D1421,033505,FTTB,OBALA,,,Asima_Ferhatovica_23,505,A.FER_23_BR_ALC_VDSL,10 11 0 30,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,8.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,
18.41814361,43.87455806,29172.0,1422,Asima Ferhatovica 29,BREK,,,DSLAM-VDSL,"1422-BREK, DSLAM-VDSL",14,,"Asima Ferhatovica 29-1422, DSLAM-VDSL",,1,Sarajevo,,10839,Centar,9,2013,,,,,, ,033510,6533600.8733,4858992.1362,"E18° 25' 5,317""","N43° 52' 28,409""",1422,,SA-PRI-BREK-D1422,033510,FTTB,OBALA,,,Asima_Ferhatovica_29,510,A.FER_29_BR_ALC_VDSL,10 11 0 29,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,
17.70834917,43.89231278,29173.0,5183,Filani,FILN,,,MSAN,"5183-FILN, MSAN",13,,"Filani-5183, MSAN",,1,Travnik,j6,10375,Gornji Vakuf,9,2013,,,,,, ,03000102,6476570.71,4860920.832,"E17° 42' 30,057""","N43° 53' 32,326""",5183,MSAN FILANI,TR-PRI-FILN-M5183,03096,FTTE/CO,FILANI,,,Filani,96,NSN MSAN FILANI O1R1,10 11 215 31,HIX5625/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,144.0,99.0,85.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,
18.53681111,44.53902139,29174.0,4532,EAR LUKAVAC,,,KC,EAR,"4532-, EAR",5,,"EAR LUKAVAC-4532, EAR",,1,Tuzla,T9,10601,Lukavac,9,2013,,,,,, ,035241,6542654.457,4932864.4821,"E18° 32' 12,520""","N44° 32' 20,477""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.73167333,44.47261,29175.0,4533,Dubrave Gornje,,,KC,DSLAM,"4533-, DSLAM",14,,"Dubrave Gornje-4533, DSLAM",,1,Tuzla,t14,11215,Živinice,9,2013,,,,,, ,035397,6558204.0728,4925606.4577,"E18° 43' 54,024""","N44° 28' 21,396""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.81482917,43.34275639,29176.0,6190,Cernica,MOS,,,MSAN,"6190-MOS, MSAN",13,,"Cernica-6190, MSAN",,1,Mostar,m3,11380,Grad Mostar,9,2013,,,,,, ,036115,6484988.5063,4799850.6232,"E17° 48' 53,385""","N43° 20' 33,923""",6190,MSAN CERNICA,MO-PRI-CERN-M6190,036172,FTTE/CO,CERNICA,,,Cernica,172,CERNICA HIX5622,10 11 216 12,ADTRAN HIX5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,60.0,31.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,
17.78615111,44.16927444,29177.0,5184,FIS Vitez,FISV,,,DSLAM,"5184-FISV, DSLAM",14,,"FIS Vitez-5184, DSLAM",,1,Travnik,j12,11142,Vitez,9,2013,,,,,, ,03097,6482900.618,4891669.254,"E17° 47' 10,144""","N44° 10' 9,388""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.66739611,44.53771694,29178.0,4534,SPO TUZLANKA,,,KC,MSAN,"4534-, MSAN",13,,"SPO TUZLANKA-4534, MSAN",,1,Tuzla,t13,11088,Tuzla,9,2013,,,,,, ,035242,6553031.792,4932796.0302,"E18° 40' 2,626""","N44° 32' 15,781""",4534,SPO TUZLANKA MSAN ADTRAN,TU-PRI-TUZL-M4534,035364,FTTC,TUZLA,,,Tuzlanka,364,SPO TUZLANKA,10 11 212 11,NSN HIX5635 3.8M MSAN,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,126.0,64.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,
17.80215167,43.75086889,29180.0,6191,Gorani,GOR,,,MSAN,"6191-GOR, MSAN",13,,"Gorani-6191, MSAN",,1,Mostar,m2,10529,Konjic,9,2013,,,,,, ,036117,6484068.6103,4845186.1379,"E17° 48' 7,746""","N43° 45' 3,128""",6191,MSAN GORANI,MO-PRI-GORN-M6191,036173,FTTE/CO,GORANI,,,Gorani,173,GORANI HIX5622,10 11 216 13,ADTRAN HIX 5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,60.0,65.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,
17.61201306,43.53721944,29181.0,6192,Strizevo,STR,,,MSAN,"6192-STR, MSAN",13,,"Strizevo-6192, MSAN",,1,Mostar,m3,11380,Grad Mostar,9,2013,,,,,, ,036116,6468647.0875,4821507.664,"E17° 36' 43,247""","N43° 32' 13,990""",6192,MSAN STRIŽEVO,MO-PRI-STRI-M6192,036174,FTTC,STRIŽEVO,,,Strizevo,174,STRIŽEVO HIX5622,10 11 216 11,ADTRAN HIX5622,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,59.0,57.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,
18.45333806,44.58404139,29476.0,4537,Dobosnica Donja,,,KC,DSLAM,"4537-, DSLAM",14,,"Dobosnica Donja-4537, DSLAM",,1,Tuzla,t9,10600,Lukavac,10,2013,,,,,, ,035415,6535994.0,4937826.0,"E18° 27' 12,017""","N44° 35' 2,549""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.66867722,44.54058833,30116.0,4542,M.H. Uskufija 6,SLAT,,KC,DSLAM,"4542-SLAT, DSLAM",14,,"M.H. Uskufija 6-4542, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035308,6553130.9775,4933115.8673,"E18° 40' 7,238""","N44° 32' 26,118""",4542,,TU-PRI-SLAT-D4542,035308,FTTB,TUZLA,,,USKUFIJA_BR_6,308,ALC FTTB USKUFIJE 6,10 11 4 34,FTTB SLATINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,
18.67008028,44.54197083,30117.0,4543,Slatina 7,SLAT,,KC,DSLAM,"4543-SLAT, DSLAM",14,,"Slatina 7-4543, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035310,6553241.2039,4933270.3932,"E18° 40' 12,289""","N44° 32' 31,095""",4543,,TU-PRI-SLAT-D4543,035310,FTTB,TUZLA,,,Slatina_7,310,ALC FTTB SLATINA 7,10 11 4 31,FTTB SLATINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,31.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,
18.67290528,44.54140111,30118.0,4544,A.Herljevica 5,SLAT,,KC,DSLAM,"4544-SLAT, DSLAM",14,,"A.Herljevica 5-4544, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035327,6553466.177,4933208.9292,"E18° 40' 22,459""","N44° 32' 29,044""",4544,,TU-PRI-SLAT-D4544,035327,FTTB,TUZLA,,,Albina_Herljevica_5,327,FTTB A.HERLJEVICA 5,10 11 4 37,FTTB A.HERLJEVICA 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,36.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,
18.67382944,44.54142556,30119.0,4545,A.Herljevica 10,SLAT,,KC,DSLAM,"4545-SLAT, DSLAM",14,,"A.Herljevica 10-4545, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035318,6553539.5839,4933212.2612,"E18° 40' 25,786""","N44° 32' 29,132""",4545,,TU-PRI-SLAT-D4545,035318,FTTB,TUZLA,,,Albina_Herljevica_10,318,FTTB A.HERLJEVICA 10,10 11 4 36,ALC FTTB A.HERLJEVICA 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,35.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,
18.67152944,44.54128806,30120.0,4546,A.Herljevica 13,SLAT,,KC,DSLAM,"4546-SLAT, DSLAM",14,,"A.Herljevica 13-4546, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035325,6553356.9761,4933195.4841,"E18° 40' 17,506""","N44° 32' 28,637""",4546,,TU-PRI-SLAT-D4546,035325,FTTB,TUZLA,,,Albina_Herljevica_13,325,FTTB A.HERLJEVICA 13,10 11 4 35,FTTB A.HERLJEVICA 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,35.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,
18.67463806,44.54154333,30121.0,4547,A.Herljevica 14,SLAT,,KC,DSLAM,"4547-SLAT, DSLAM",14,,"A.Herljevica 14-4547, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035317,6553603.7398,4933225.8793,"E18° 40' 28,697""","N44° 32' 29,556""",4547,,TU-PRI-SLAT-D4547,035317,FTTB,TUZLA,,,Albina_Herljevica_14,317,FTTB A.HERLJEVICA 14,10 11 4 32,ALCATEL FTTB A.HERLJEVICA 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,28.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,
18.66895139,44.54156083,30122.0,4548,Mirze Hadzimehmedovica 4,SLAT,,KC,DSLAM,"4548-SLAT, DSLAM",14,,"Mirze Hadzimehmedovica 4-4548, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035406,6553151.8738,4933224.0913,"E18° 40' 8,225""","N44° 32' 29,619""",4548,,TU-PRI-SLAT-D4548,035882,FTTB,TUZLA,,,Mirze_Hadzimehmedovica_4,882,FTTB MIRZE H. 4,10 11 5 53,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,13.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,
18.66920556,44.54155917,30123.0,4549,Mirze Hadzimehmedovica 6,SLAT,,KC,DSLAM,"4549-SLAT, DSLAM",14,,"Mirze Hadzimehmedovica 6-4549, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035407,6553172.0748,4933224.0913,"E18° 40' 9,140""","N44° 32' 29,613""",4549,,TU-PRI-SLAT-D4549,035883,FTTB,TUZLA,,,Mirze_Hadzimehmedovica_6,883,FTTB MIRZE H. 6,10 11 5 54,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,12.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,
18.6695125,44.5415575,30124.0,4550,Mirze Hadzimehmedovica 8,SLAT,,KC,DSLAM,"4550-SLAT, DSLAM",14,,"Mirze Hadzimehmedovica 8-4550, DSLAM",,1,Tuzla,t13,11088,Tuzla,10,2013,,,,,, ,035408,6553196.4728,4933224.0913,"E18° 40' 10,245""","N44° 32' 29,607""",4550,,TU-PRI-SLAT-D4550,035884,FTTB,TUZLA,,,Mirze_Hadzimehmedovica_8,884,FTTB MIRZE H. 8,10 11 5 55,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,
